timestamp,veh_id,power,beacon,cbr,snr,reward
2025-04-19T16:46:54,veh0,30.0,10.0,0.0,0.0,-65.0
2025-04-19T16:46:54,veh1,30.0,10.0,0.0,0.0,-65.0
2025-04-19T16:46:55,veh0,29.0,9.0,0.0,0.0,-65.0
2025-04-19T16:46:55,veh1,30.0,11.0,0.0,0.0,-65.0
2025-04-19T16:46:56,veh0,28.0,8.0,0.0,0.0,-65.0
2025-04-19T16:46:56,veh1,29.0,10.0,0.0,0.0,-65.0
2025-04-19T16:48:12,veh0,29.0,9.0,0.03534466568815175,74.2755989735033,-61.465533431184824
2025-04-19T16:48:12,veh1,28.0,9.0,0.03534466568815175,76.07487550665218,-61.465533431184824
2025-04-19T16:48:12,veh10,30.0,10.0,0.039055591205054634,73.2755989735033,-61.09444087949454
2025-04-19T16:48:12,veh102,30.0,10.0,0.039055591205054634,74.07487550665219,-61.09444087949454
2025-04-19T16:48:44,veh0,28.0,8.0,0.03413554097537515,72.0258484898659,-61.586445902462486
2025-04-19T16:48:44,veh1,29.0,10.0,0.03430817620991509,74.02125054291632,-61.56918237900849
2025-04-19T16:48:44,veh10,29.0,9.0,0.03622282437574011,71.01104749984196,-61.37771756242599
2025-04-19T16:48:44,veh102,30.0,11.0,0.0362373778360987,72.55483923321982,-61.37626221639013
2025-04-19T16:49:12,veh0,29.0,9.0,0.03376853644884205,70.58596427832528,-61.6231463551158
2025-04-19T16:49:12,veh1,28.0,9.0,0.03391189639560365,72.1304297628069,-61.608810360439634
2025-04-19T16:49:12,veh10,30.0,10.0,0.035240931721864946,69.58178387571014,-61.47590682781351
2025-04-19T16:49:12,veh102,29.0,10.0,0.03531413843074496,70.80769657889022,-61.46858615692551
2025-04-19T17:20:28,veh0,30.0,10.0,0.045571316772910334,41.06532559758813,-60.44286832270897
2025-04-19T17:20:28,veh1,27.0,8.0,0.043480484525179726,46.34030496289956,-60.65195154748203
2025-04-19T17:20:28,veh10,29.0,9.0,0.044941511158496074,48.59054481915436,-60.505848884150396
2025-04-19T17:20:28,veh100,30.0,10.0,0.06743793371370026,15.948913857335617,-58.25620662862998
2025-04-19T17:20:28,veh102,30.0,11.0,0.046083969235666954,47.96871746026747,-60.391603076433306
2025-04-19T17:20:28,veh103,30.0,10.0,0.06743793371370026,18.445015691778163,-58.25620662862998
2025-04-19T18:15:24,veh0,29.0,9.0,0.049789759001079806,30.157816758133983,-60.02102409989202
2025-04-19T18:15:24,veh1,28.0,9.0,0.04844202134876033,33.037000362292744,-60.15579786512397
2025-04-19T18:15:24,veh10,28.0,8.0,0.04882316261079874,39.571068717247535,-60.11768373892012
2025-04-19T18:15:24,veh100,29.0,9.0,0.0642621238885732,15.338076031441355,-58.57378761114268
2025-04-19T18:15:24,veh102,30.0,12.0,0.0509214900878623,36.88800723581452,-59.90785099121377
2025-04-19T18:15:24,veh103,30.0,11.0,0.06430618237844624,17.04191874273345,-58.56938176215538
2025-04-19T18:47:57,veh0,30.0,10.0,0.05243860952325107,22.994575291914366,-59.75613904767489
2025-04-19T18:47:57,veh1,27.0,8.0,0.05085914799556597,26.457486382602802,-59.9140852004434
2025-04-19T18:47:57,veh10,29.0,9.0,0.0514336203579698,33.06280050455583,-59.85663796420302
2025-04-19T18:47:57,veh100,28.0,8.0,0.06310908024829417,14.964643240351085,-58.689091975170584
2025-04-19T18:47:57,veh102,30.0,13.0,0.053705147845269585,30.352886535157737,-59.629485215473046
2025-04-19T18:47:57,veh103,29.0,10.0,0.06327073354913006,16.649953779517208,-58.672926645086996
2025-04-19T19:25:27,veh0,29.0,9.0,0.06051640455524228,19.849932841359827,-58.94835954447577
2025-04-19T19:25:27,veh1,26.0,7.0,0.05809748184341845,22.816150740895687,-59.19025181565816
2025-04-19T19:25:27,veh10,30.0,10.0,0.060744724643743316,23.96714545882352,-58.92552753562567
2025-04-19T19:25:27,veh100,27.0,7.0,0.06931632665327686,12.21838402455631,-58.06836733467231
2025-04-19T19:25:27,veh101,30.0,10.0,0.09157374383723052,4.837778994772948,-55.842625616276955
2025-04-19T19:25:27,veh102,29.0,12.0,0.06219516026323181,22.185382741735175,-58.78048397367682
2025-04-19T19:25:27,veh103,30.0,11.0,0.07129090444902166,14.222607219467434,-57.87090955509784
2025-04-19T19:25:27,veh104,30.0,10.0,0.09157374383723052,11.571258486248153,-55.842625616276955
2025-04-19T20:33:07,veh0,30.0,10.0,0.06594752031483812,17.884069419508894,-58.40524796851619
2025-04-19T20:33:07,veh1,27.0,8.0,0.06341302297150381,20.155009576315084,-58.658697702849615
2025-04-19T20:33:07,veh10,30.0,11.0,0.06659259561137007,18.714601823930252,-58.340740438862994
2025-04-19T20:33:07,veh100,28.0,8.0,0.07326888634281165,9.569653438859557,-57.673111365718846
2025-04-19T20:33:07,veh101,29.0,9.0,0.08936476768014778,4.167113406955936,-56.06352323198522
2025-04-19T20:33:07,veh102,28.0,11.0,0.06681277098355233,18.16830454829171,-58.31872290164477
2025-04-19T20:33:07,veh103,29.0,10.0,0.07489459249323976,12.607072170694806,-57.51054075067603
2025-04-19T20:33:07,veh104,30.0,11.0,0.08899416287008641,10.030546217965268,-56.10058371299136
2025-04-19T21:39:26,veh0,29.0,9.0,0.06912623555642242,16.729896645747463,-58.087376444357766
2025-04-19T21:39:26,veh1,26.0,7.0,0.06305789591281569,18.28778243660251,-58.694210408718426
2025-04-19T21:39:26,veh10,30.0,12.0,0.07060918849264562,15.137060056495603,-57.93908115073544
2025-04-19T21:39:26,veh100,27.0,7.0,0.07543487845223153,8.1005727803735,-57.45651215477685
2025-04-19T21:39:26,veh101,30.0,10.0,0.08867290930825845,3.3748822376235172,-56.132709069174155
2025-04-19T21:39:26,veh102,29.0,12.0,0.07025056139331692,15.267675891228048,-57.974943860668304
2025-04-19T21:39:26,veh103,28.0,9.0,0.07686077172193574,11.474047994547433,-57.31392282780643
2025-04-19T21:39:26,veh104,30.0,12.0,0.08826606990905612,8.858649107550656,-56.17339300909438
2025-04-19T22:32:08,veh0,30.0,10.0,0.07824245774944108,13.058073342590045,-57.1757542250559
2025-04-19T22:32:08,veh1,25.0,6.0,0.06176607817101698,20.026997694464683,-58.8233921828983
2025-04-19T22:32:08,veh10,29.0,11.0,0.07968747595943922,11.746662580387802,-57.031252404056076
2025-04-19T22:32:08,veh100,28.0,8.0,0.08408633208529817,6.577491773685965,-56.591366791470186
2025-04-19T22:32:08,veh101,29.0,9.0,0.09706367803419538,5.2290181214979246,-55.29363219658047
2025-04-19T22:32:08,veh102,30.0,13.0,0.07968376754294443,11.841314717637042,-57.03162324570557
2025-04-19T22:32:08,veh103,29.0,10.0,0.0851764921999862,9.419650291370049,-56.482350780001376
2025-04-19T22:32:08,veh104,29.0,11.0,0.09730306202301083,8.695370257629703,-55.26969379769891
2025-04-19T22:32:08,veh105,30.0,10.0,0.1216941368058861,10.286003506784242,-52.83058631941139
2025-04-19T22:32:08,veh107,30.0,10.0,0.1216941368058861,11.469114735088228,-52.83058631941139
2025-04-19T23:56:16,veh0,29.0,9.0,0.0791295508594171,12.6118243074351,-57.087044914058296
2025-04-19T23:56:16,veh1,24.0,5.0,0.06075743332402854,21.341635728618378,-58.92425666759715
2025-04-19T23:56:16,veh10,28.0,10.0,0.08530698414991478,9.53660460928441,-56.46930158500852
2025-04-19T23:56:16,veh100,29.0,9.0,0.09036947236883713,5.534274575839467,-55.96305276311628
2025-04-19T23:56:16,veh101,28.0,8.0,0.09526412199885353,4.9980453605592094,-55.47358780011464
2025-04-19T23:56:16,veh102,30.0,14.0,0.08648387820199882,9.695828916181652,-56.351612179800114
2025-04-19T23:56:16,veh103,28.0,9.0,0.09018519662619923,8.4730160413541,-55.981480337380084
2025-04-19T23:56:16,veh104,30.0,12.0,0.1025057181770887,8.134853984368693,-54.74942818229114
2025-04-19T23:56:16,veh105,30.0,11.0,0.10585185504019144,8.541777456266564,-54.414814495980856
2025-04-19T23:56:16,veh107,29.0,9.0,0.10729520466141362,8.930695959509391,-54.27047953385864
2025-04-20T01:14:07,veh0,30.0,10.0,0.07994200977721108,12.238788245799503,-57.00579902227889
2025-04-20T01:14:07,veh1,23.0,4.0,0.059990215596817976,22.309460897184767,-59.00097844031821
2025-04-20T01:14:07,veh10,29.0,11.0,0.08992545702555682,7.886991309100989,-56.00745429744431
2025-04-20T01:14:07,veh100,30.0,10.0,0.09508838784612399,5.0204397841524555,-55.491161215387606
2025-04-20T01:14:07,veh101,29.0,9.0,0.09396784699128151,4.359485480542866,-55.60321530087185
2025-04-20T01:14:07,veh102,30.0,15.0,0.0916905426973537,8.135110512013437,-55.83094573026464
2025-04-20T01:14:07,veh103,27.0,8.0,0.08979054907301133,7.940069380162405,-56.020945092698874
2025-04-20T01:14:07,veh104,29.0,11.0,0.10025492942313485,7.184779524559352,-54.974507057686516
2025-04-20T01:14:07,veh105,29.0,10.0,0.10031215660071675,7.315460842354655,-54.96878433992832
2025-04-20T01:14:07,veh107,28.0,8.0,0.1016898049224192,7.749206004039774,-54.831019507758086
2025-04-20T02:40:42,veh0,29.0,9.0,0.07873757253687641,11.492860195471934,-57.126242746312364
2025-04-20T02:40:42,veh1,24.0,5.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T02:40:42,veh10,30.0,12.0,0.10070087639083637,7.264775848877176,-54.92991236091637
2025-04-20T02:40:42,veh100,30.0,11.0,0.10685452732111454,3.8300116960299686,-54.31454726788855
2025-04-20T02:40:42,veh101,30.0,10.0,0.09841490440785937,3.864853149826108,-55.15850955921407
2025-04-20T02:40:42,veh102,30.0,16.0,0.10324507630057062,6.947904404431451,-54.67549236994294
2025-04-20T02:40:42,veh103,28.0,9.0,0.09317901630130182,6.661340960601507,-55.68209836986981
2025-04-20T02:40:42,veh104,28.0,10.0,0.10283255990286778,6.095270453241923,-54.716744009713224
2025-04-20T02:40:42,veh105,28.0,9.0,0.10460784502338047,8.152053594345205,-54.53921549766195
2025-04-20T02:40:42,veh106,30.0,10.0,0.1216941368058861,11.121167059764273,-52.83058631941139
2025-04-20T02:40:42,veh107,29.0,9.0,0.10600087067965515,7.335752845002208,-54.39991293203449
2025-04-20T02:40:42,veh108,30.0,10.0,0.1216941368058861,8.549893315075446,-52.83058631941139
2025-04-20T05:11:05,veh0,30.0,10.0,0.07759308996632054,10.767114611884084,-57.24069100336795
2025-04-20T05:11:05,veh1,23.0,4.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T05:11:05,veh10,29.0,11.0,0.10784302911297133,6.829031933714033,-54.21569708870286
2025-04-20T05:11:05,veh100,29.0,10.0,0.11419741136617133,3.1288978263111757,-53.580258863382866
2025-04-20T05:11:05,veh101,29.0,9.0,0.10114031532667775,3.475825656515134,-54.885968467332226
2025-04-20T05:11:05,veh102,30.0,17.0,0.10539995478930347,6.214168242362244,-54.46000452106965
2025-04-20T05:11:05,veh103,27.0,8.0,0.0955140429921015,5.72889635347623,-55.44859570078985
2025-04-20T05:11:05,veh104,29.0,11.0,0.1049473790995165,5.2519739348956875,-54.505262090048355
2025-04-20T05:11:05,veh105,27.0,8.0,0.10187413493175039,7.665075118662329,-54.81258650682497
2025-04-20T05:11:05,veh106,29.0,9.0,0.10729520466141362,8.72751914579709,-54.27047953385864
2025-04-20T05:11:05,veh107,28.0,8.0,0.10811979647178459,7.03845212079869,-54.18802035282154
2025-04-20T05:11:05,veh108,30.0,11.0,0.11956860024439805,8.038125832855219,-53.043139975560194
2025-04-20T06:56:14,veh0,30.0,11.0,0.07652346034948396,10.142168287768776,-57.347653965051606
2025-04-20T06:56:14,veh1,22.0,3.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T06:56:14,veh10,30.0,12.0,0.11382708708642476,6.404289031785447,-53.617291291357525
2025-04-20T06:56:14,veh100,28.0,9.0,0.11450413895209371,2.555358241625128,-53.549586104790635
2025-04-20T06:56:14,veh101,28.0,8.0,0.10293127348237724,3.35055231707782,-54.70687265176228
2025-04-20T06:56:14,veh102,30.0,18.0,0.10396078701803603,5.598861967227623,-54.6039212981964
2025-04-20T06:56:14,veh103,28.0,9.0,0.09767649462317009,4.881153069868418,-55.232350537683
2025-04-20T06:56:14,veh104,28.0,10.0,0.10636346087995957,4.506317365146615,-54.36365391200404
2025-04-20T06:56:14,veh105,26.0,7.0,0.10002200902285191,7.249978354102525,-54.997799097714804
2025-04-20T06:56:14,veh106,30.0,10.0,0.1009664476727275,6.8141594150736395,-54.90335523272725
2025-04-20T06:56:14,veh107,29.0,9.0,0.10974044085840934,6.876703447301766,-54.02595591415906
2025-04-20T06:56:14,veh108,30.0,12.0,0.11900012668986992,8.417216598621698,-53.09998733101301
2025-04-20T08:39:25,veh0,30.0,12.0,0.07502637832553123,11.680921558843577,-57.49736216744687
2025-04-20T08:39:25,veh1,23.0,4.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T08:39:25,veh10,29.0,11.0,0.11212595946066169,6.167360906679262,-53.78740405393383
2025-04-20T08:39:25,veh100,29.0,10.0,0.11942705018229649,2.4186193526970303,-53.057294981770355
2025-04-20T08:39:25,veh101,29.0,9.0,0.11014111446242728,2.8119043388137057,-53.98588855375728
2025-04-20T08:39:25,veh102,29.0,17.0,0.10279640830135221,5.2202085529518145,-54.720359169864786
2025-04-20T08:39:25,veh103,27.0,8.0,0.09926384633043683,4.420847900400752,-55.07361536695632
2025-04-20T08:39:25,veh104,29.0,11.0,0.11316408458990815,3.908620861156928,-53.68359154100919
2025-04-20T08:39:25,veh105,25.0,6.0,0.10184153980820256,6.572830162518755,-54.815846019179745
2025-04-20T08:39:25,veh106,29.0,9.0,0.10527882520774905,8.481943404430949,-54.472117479225105
2025-04-20T08:39:25,veh107,28.0,8.0,0.11069745828232325,6.271283832334298,-53.93025417176768
2025-04-20T08:39:25,veh108,30.0,13.0,0.11882326309432564,8.582253306702478,-53.117673690567436
2025-04-20T08:39:25,veh109,30.0,10.0,0.1216941368058861,14.60271155500887,-52.83058631941139
2025-04-20T08:39:25,veh110,30.0,10.0,0.1216941368058861,12.009366048905587,-52.83058631941139
2025-04-20T12:20:02,veh0,29.0,11.0,0.07373393883348987,12.948616984257841,-57.62660611665101
2025-04-20T12:20:02,veh1,24.0,5.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T12:20:02,veh10,28.0,10.0,0.11073619376124774,5.872491265277141,-53.926380623875225
2025-04-20T12:20:02,veh100,30.0,11.0,0.12369319774238245,2.525126098328647,-52.630680225761765
2025-04-20T12:20:02,veh101,30.0,10.0,0.11619111719435907,2.252977081620801,-53.3808882805641
2025-04-20T12:20:02,veh102,30.0,18.0,0.10178433295516902,4.965143798847588,-54.821566704483104
2025-04-20T12:20:02,veh103,26.0,7.0,0.09858355138433479,4.314920059255418,-55.14164486156652
2025-04-20T12:20:02,veh104,30.0,12.0,0.11879666576297779,3.412524476596506,-53.12033342370223
2025-04-20T12:20:02,veh105,24.0,5.0,0.10069895805186535,6.342881386612527,-54.93010419481347
2025-04-20T12:20:02,veh106,30.0,10.0,0.10805072471795091,8.861925602798214,-54.194927528204914
2025-04-20T12:20:02,veh107,27.0,7.0,0.11129729747696737,5.912153226103821,-53.870270252303264
2025-04-20T12:20:02,veh108,30.0,14.0,0.11880460628720416,8.390910098777338,-53.119539371279586
2025-04-20T12:20:02,veh109,29.0,9.0,0.10729520466141362,11.71335250402563,-54.27047953385864
2025-04-20T12:20:02,veh110,30.0,11.0,0.1192856558191216,11.670415369217451,-53.07143441808784
2025-04-20T14:17:24,veh0,30.0,12.0,0.07242548776715613,14.259342724317236,-57.75745122328439
2025-04-20T14:17:24,veh1,23.0,4.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T14:17:24,veh10,29.0,11.0,0.1093963278283239,5.662082091172821,-54.06036721716762
2025-04-20T14:17:24,veh100,30.0,12.0,0.12322449673307527,1.9508773446049776,-52.67755032669248
2025-04-20T14:17:24,veh101,29.0,9.0,0.12036392533046612,1.8703752016125177,-52.96360746695339
2025-04-20T14:17:24,veh102,29.0,17.0,0.10009710687731398,5.135286909093386,-54.9902893122686
2025-04-20T14:17:24,veh103,27.0,8.0,0.09791170489951244,4.190508968678359,-55.208829510048766
2025-04-20T14:17:24,veh104,29.0,11.0,0.11874296089517516,3.1500903305307313,-53.12570391048248
2025-04-20T14:17:24,veh105,25.0,6.0,0.09954513660514612,6.102359838595512,-55.04548633948539
2025-04-20T14:17:24,veh106,30.0,11.0,0.1099943425092143,8.45064829336638,-54.00056574907857
2025-04-20T14:17:24,veh107,28.0,8.0,0.11188065477116459,5.63666307899688,-53.81193452288354
2025-04-20T14:17:24,veh108,29.0,13.0,0.11450116695213815,7.514548338454886,-53.549883304786185
2025-04-20T14:17:24,veh109,28.0,8.0,0.10157883473909124,10.411407952165746,-54.84211652609088
2025-04-20T14:17:24,veh110,29.0,10.0,0.11060687041933447,9.881182158687624,-53.93931295806655
2025-04-20T16:57:54,veh0,30.0,13.0,0.0711149286075109,15.601035145555564,-57.888507139248915
2025-04-20T16:57:54,veh1,22.0,3.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T16:57:54,veh10,30.0,12.0,0.10812179450051553,5.475379715588637,-54.18782054994845
2025-04-20T16:57:54,veh100,30.0,13.0,0.12082456935324262,2.5202872786784987,-52.91754306467574
2025-04-20T16:57:54,veh101,28.0,8.0,0.12012140259871729,1.7526490225555842,-52.98785974012827
2025-04-20T16:57:54,veh102,28.0,16.0,0.09858584270356732,5.2779331341283955,-55.14141572964327
2025-04-20T16:57:54,veh103,26.0,7.0,0.09675766834335478,4.44820664379909,-55.32423316566452
2025-04-20T16:57:54,veh104,30.0,12.0,0.12275204820525491,2.605714819163023,-52.72479517947451
2025-04-20T16:57:54,veh105,26.0,7.0,0.1012745938601469,5.158516839448333,-54.87254061398531
2025-04-20T16:57:54,veh106,30.0,12.0,0.1199626500810678,6.485677243121624,-53.003734991893225
2025-04-20T16:57:54,veh107,27.0,7.0,0.11226106585988434,4.865227790739251,-53.77389341401157
2025-04-20T16:57:54,veh108,30.0,14.0,0.1152103005349841,6.394914875338474,-53.478969946501586
2025-04-20T16:57:54,veh109,29.0,9.0,0.1057960781659437,10.018328498371428,-54.42039218340563
2025-04-20T16:57:54,veh11,30.0,10.0,0.1216941368058861,10.567778687046728,-52.83058631941139
2025-04-20T16:57:54,veh110,28.0,9.0,0.1121168103745346,9.075393441499884,-53.78831896254654
2025-04-20T16:57:54,veh111,30.0,10.0,0.1216941368058861,7.7641948834840395,-52.83058631941139
2025-04-20T18:48:13,veh0,29.0,12.0,0.06996321479586047,16.712253079490477,-58.003678520413956
2025-04-20T18:48:13,veh1,23.0,4.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T18:48:13,veh10,29.0,11.0,0.10654465738200015,5.621885622343978,-54.34553426179999
2025-04-20T18:48:13,veh100,29.0,12.0,0.11886054119622325,2.892053790122738,-53.11394588037768
2025-04-20T18:48:13,veh101,29.0,9.0,0.11991715524123506,1.6449434390042548,-53.0082844758765
2025-04-20T18:48:13,veh102,27.0,15.0,0.0972643300861512,5.322397094174645,-55.27356699138488
2025-04-20T18:48:13,veh103,25.0,6.0,0.09591396940897895,5.193604193119979,-55.40860305910211
2025-04-20T18:48:13,veh104,30.0,13.0,0.12243805398501004,2.3773538501894427,-52.756194601499
2025-04-20T18:48:13,veh105,25.0,6.0,0.10026960287335802,5.210739758455256,-54.973039712664196
2025-04-20T18:48:13,veh106,29.0,11.0,0.11964377265031081,5.7273355239792325,-53.035622734968925
2025-04-20T18:48:13,veh107,26.0,6.0,0.1125319046646773,4.361746424382403,-53.74680953353227
2025-04-20T18:48:13,veh108,30.0,15.0,0.11580301068757731,5.908748059531887,-53.41969893124228
2025-04-20T18:48:13,veh109,28.0,8.0,0.10258938527163868,9.560323660338176,-54.74106147283614
2025-04-20T18:48:13,veh11,30.0,11.0,0.10585185504019144,9.27643298905815,-54.414814495980856
2025-04-20T18:48:13,veh110,29.0,10.0,0.11320112199871092,7.950260702465888,-53.67988780012891
2025-04-20T18:48:13,veh111,29.0,9.0,0.10748596054324905,7.125846343289662,-54.251403945675094
2025-04-20T20:52:28,veh0,30.0,13.0,0.06880421096423404,17.79438848064567,-58.119578903576596
2025-04-20T20:52:28,veh1,22.0,3.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T20:52:28,veh10,28.0,10.0,0.10542837775573553,6.427402623968221,-54.45716222442645
2025-04-20T20:52:28,veh100,30.0,13.0,0.11701122516768728,3.1541894500526713,-53.29887748323128
2025-04-20T20:52:28,veh101,30.0,10.0,0.1232357644838237,1.6375751715684772,-52.67642355161763
2025-04-20T20:52:28,veh102,28.0,16.0,0.09598037446491935,5.372615973868599,-55.40196255350806
2025-04-20T20:52:28,veh103,24.0,5.0,0.09522001996789936,5.781976058710563,-55.477998003210075
2025-04-20T20:52:28,veh104,29.0,12.0,0.12055925970030135,2.6766258167468595,-52.94407402996987
2025-04-20T20:52:28,veh105,24.0,5.0,0.09890481549307788,5.209237488463014,-55.10951845069222
2025-04-20T20:52:28,veh106,28.0,10.0,0.11938045053829535,5.466227851459838,-53.06195494617047
2025-04-20T20:52:28,veh107,25.0,5.0,0.11137030849382203,4.311288058652586,-53.8629691506178
2025-04-20T20:52:28,veh108,30.0,16.0,0.11631588940367546,5.337636250145326,-53.36841105963246
2025-04-20T20:52:28,veh109,29.0,9.0,0.10013927561898699,8.95730679495841,-54.98607243810131
2025-04-20T20:52:28,veh11,29.0,10.0,0.10031215660071675,9.063622892673232,-54.96878433992832
2025-04-20T20:52:28,veh110,28.0,9.0,0.10987100029454984,7.338252970779767,-54.012899970545014
2025-04-20T20:52:28,veh111,30.0,10.0,0.10109820689007773,6.342036183340863,-54.890179310992224
2025-04-20T22:23:39,veh0,29.0,12.0,0.06880421096423404,17.79438848064567,-58.119578903576596
2025-04-20T22:23:39,veh1,23.0,4.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-20T22:23:39,veh10,27.0,9.0,0.10444741006265723,7.1257516979832465,-54.55525899373428
2025-04-20T22:23:39,veh100,30.0,14.0,0.1148037314564623,3.2831774914804104,-53.519626854353774
2025-04-20T22:23:39,veh101,30.0,11.0,0.12119533028753306,2.134827597660141,-52.8804669712467
2025-04-20T22:23:39,veh102,29.0,17.0,0.0947409726695176,5.350420639098384,-55.52590273304824
2025-04-20T22:23:39,veh103,23.0,4.0,0.09467225847566449,6.23014407576432,-55.532774152433554
2025-04-20T22:23:39,veh104,28.0,11.0,0.11869271097201298,2.717608329541314,-53.13072890279871
2025-04-20T22:23:39,veh105,25.0,6.0,0.09740128605327941,5.2766602100732705,-55.259871394672054
2025-04-20T22:23:39,veh106,29.0,11.0,0.1241731284790474,4.875087906407284,-52.58268715209526
2025-04-20T22:23:39,veh107,24.0,4.0,0.11049489530906251,4.30039937545924,-53.95051046909375
2025-04-20T22:23:39,veh108,29.0,15.0,0.1220534347299269,4.6092662308306345,-52.79465652700731
2025-04-20T22:23:39,veh109,28.0,8.0,0.10263680058512971,7.907775501891977,-54.73631994148703
2025-04-20T22:23:39,veh11,30.0,11.0,0.10549761277665183,9.73684659889111,-54.450238722334824
2025-04-20T22:23:39,veh110,27.0,8.0,0.11072668323941715,6.6401935912964625,-53.92733167605829
2025-04-20T22:23:39,veh111,30.0,11.0,0.10625902848674845,8.131444423957898,-54.37409715132515
2025-04-20T22:23:39,veh112,30.0,10.0,0.1216941368058861,13.72693650767367,-52.83058631941139
2025-04-20T22:23:39,veh113,30.0,10.0,0.1216941368058861,14.495957864583213,-52.83058631941139
2025-04-21T00:04:25,veh0,28.0,11.0,0.06880421096423404,17.79438848064567,-58.119578903576596
2025-04-21T00:04:25,veh1,22.0,3.0,0.05909594728800719,23.423648636335688,-59.09040527119929
2025-04-21T00:04:25,veh10,26.0,8.0,0.1035930087315414,7.726913967648539,-54.64069912684586
2025-04-21T00:04:25,veh100,30.0,15.0,0.11265843888061244,3.3974371552693765,-53.73415611193876
2025-04-21T00:04:25,veh101,29.0,10.0,0.11951189984545021,2.552124337095303,-53.04881001545498
2025-04-21T00:04:25,veh102,30.0,18.0,0.09355146633387845,5.340913795176943,-55.64485336661215
2025-04-21T00:04:25,veh103,22.0,3.0,0.09426507574113409,6.564163924386856,-55.57349242588659
2025-04-21T00:04:25,veh104,29.0,12.0,0.1168076882634027,2.8276804724962963,-53.31923117365973
2025-04-21T00:04:25,veh105,26.0,7.0,0.0958080236862795,5.257946914685066,-55.41919763137205
2025-04-21T00:04:25,veh106,28.0,10.0,0.1236105386273743,4.264583002774691,-52.63894613726258
2025-04-21T00:04:25,veh107,25.0,5.0,0.10949581419581174,4.286801542548726,-54.05041858041882
2025-04-21T00:04:25,veh108,28.0,14.0,0.12180467225436134,4.190558867203858,-52.81953277456387
2025-04-21T00:04:25,veh109,29.0,9.0,0.10472384736281834,7.011652937200627,-54.52761526371817
2025-04-21T00:04:25,veh11,29.0,10.0,0.10233398751473266,9.146730737649436,-54.76660124852673
2025-04-21T00:04:25,veh110,26.0,7.0,0.11127592762871542,6.3068503502482525,-53.87240723712846
